"","SurveyID","SiteCode","SiteLatitude","SiteLongitude","Country","SiteName","Location","Depth","SurveyDate","algae","cca","coral","not_used","sand","turf","total","flat","Storage_kg","Accretion_kgyr","GPP_ghr","Calc_ghr","BranchSpace_cm3","OrgGrowth_gyr","BiomassStand_g","Rugosity"
"1263",912342135,"FP42",-16.8509833,-144.685833,"French Polynesia","Tahanea D'Otao Pass","Tuamotos",12,"10/06/2012",0,11,66,2,0,19,98,32,70.225298924551,28.2300180939988,8.65364160040206,3.69689457938534,57174.1897632311,672.054602926097,1387.90963062008,3.4125
"1264",912342137,"FP44",-16.848925,-144.8958,"French Polynesia","Tahanea Inside NE","Tuamotos",4.5,"12/06/2012",7,8,19,5,15,44,98,79,11.6327545591498,7.50369564842601,2.91787175476843,0.651447712256665,9927.28320294881,3436.93190958234,666.395920171972,1.78360655737705
"1265",912342138,"FP45",-16.83877,-144.69469,"French Polynesia","Tahanea Motupuapua","Tuamotos",10,"12/06/2012",2,30,47,10,0,10,99,52,47.9264460041875,17.062535385701,4.64166233955083,1.87943611645587,27638.4179881618,1407.12686887801,1017.7908979775,2.79333333333333
"1266",912342139,"FP48",-16.70424,-145.36034,"French Polynesia","Faaite Passe Teporioha Sth","Tuamotos",13,"17/06/2012",0,31,30,2,0,35,98,68,36.2567750794402,13.3554432966482,4.25354935100507,2.0568007279128,24531.0743231533,585.077181909874,1005.31707276194,2.36666666666667
"1267",912342140,"FP48",-16.70424,-145.36034,"French Polynesia","Faaite Passe Teporioha Sth","Tuamotos",8,"17/06/2012",0,4,47,0,3,46,100,53,35.4473917503697,14.6926632230102,4.81652776892776,1.95079280652936,30468.9562487802,569.224394266561,1035.35532357911,2.56615384615385
"1268",912342141,"FP49",-16.50639,-145.46147,"French Polynesia","Fakarava Sth Cardinal","Tuamotos",4.5,"19/06/2012",0,4,50,3,19,24,100,50,87.6994781753122,12.9916652378585,3.73374942763884,1.91917670220543,20028.8608186201,532.037444051504,1322.16689230066,2.80833333333333
"1269",912342142,"FP50",-16.5169,-145.45592,"French Polynesia","Fakarava Sth Outside","Tuamotos",10.3,"20/06/2012",0,49,34,3,0,14,100,66,57.488814400696,25.0215893684397,7.30724867092045,5.04821454165337,35873.6266564113,1854.70604974664,1650.29217568026,3.31428571428571
"1270",912342143,"FP51",-16.515033,-145.462033,"French Polynesia","Passe Tumakohua","Tuamotos",3,"21/06/2012",0,22.91666667,68.749999998,0,0,8.333333333,100.000000001,31.250000003,70.239156706983,37.3410746007726,11.449752219312,6.92445072684546,65516.0903153631,1447.92356811699,1919.48664487979,3.62089552238806
"1271",912342144,"FP52",-16.07974,-145.69262,"French Polynesia","Fakarava Nth Anchorage","Tuamotos",9,"27/06/2012",0,0,39,0,20,41,100,61,104.864223855906,13.8855294831831,3.40106844204017,1.4956267417539,19567.4327216789,408.105447801809,1014.1095585572,2.49259259259259
"1272",912342145,"FP52",-16.07974,-145.69262,"French Polynesia","Fakarava Nth Anchorage","Tuamotos",12,"27/06/2012",0,2,26,1,26,45,100,74,20.5873112707806,8.73892912161506,2.05949688674622,0.852298231650354,10870.7959564883,472.56444790639,725.994628841936,2.275
"1273",912342146,"FP53",-16.07705,-145.70184,"French Polynesia","Fakarava Nth Inside","Tuamotos",3,"28/06/2012",0,4,7,2,24,63,100,93,7.28659102876585,4.85530864940623,1.49365293914971,0.935247170146878,5978.93777606855,763.984232078106,588.350850253131,1.47586206896552
"1274",912342147,"FP54",-16.07184,-145.70228,"French Polynesia","Fakarava Nth Outside (60MLD)","Tuamotos",3.5,"29/06/2012",5,9,49,1,2,34,100,51,98.369594233343,14.4718199118597,4.78425108707838,1.67798139294282,22172.2924393046,2529.20791591523,1307.51126148122,2.53333333333333
"1275",912342148,"FP54",-16.07184,-145.70228,"French Polynesia","Fakarava Nth Outside (60MLD)","Tuamotos",10,"29/06/2012",7,0,71,1,1,18,98,27,106.617042624231,16.6123264875274,5.39062888137751,1.87522378209732,24090.0455169966,3492.50171762062,1487.98916863106,2.63529411764706
"1276",912342149,"FP55",-16.07667,-145.70985,"French Polynesia","Fakarava Nth Pass Outside","Tuamotos",15,"30/06/2012",2,20,45,13,1,18,99,54,42.6332610760865,14.2259579961123,5.31762747612821,2.02827994631967,30397.1728277255,1042.75601680528,1047.65323933263,2.77142857142857
"1277",912342150,"FP56",-15.9408,-145.91479,"French Polynesia","Toau Bommie (61MLD)","Tuamotos",8,"1/07/2012",1,13,10,3,6,67,100,90,14.9504044989391,2.89708109405894,0.957702408970778,0.533132398100777,0,1114.13585346324,768.330766552592,1.71272727272727
"1278",912342151,"FP57",-15.92323,-145.88571,"French Polynesia","Toau SW Pass Outside","Tuamotos",15,"2/07/2012",0,55,36,2,2,5,100,64,30.885945356235,4.64867216991357,1.04635715501954,0.434870379931603,1794.58552636712,260.689667688598,957.727956366081,2.57377049180328
"1279",912342152,"FP58",-15.94692,-145.88106,"French Polynesia","Toau Bommie 3","Tuamotos",4.5,"4/07/2012",13,11,3,0,9,64,100,97,2.45021901552501,6.12929387412867,4.55909050352177,0.836928740571856,0,5992.55149183557,1094.74662347106,1.34202898550725
"1280",912342153,"FP59",-15.79749,-146.15323,"French Polynesia","Toau Anse Amyot NE Outside","Tuamotos",10,"5/07/2012",0,14,44,5,4,33,100,56,83.8199587600805,11.9580027413023,2.12857817717526,1.0321116099743,10214.4168871675,507.490106824716,977.444524418273,2.18787878787879
"1281",912342154,"FP60",-15.78889,-146.1410583,"French Polynesia","Toau Yellow Dog NE Outside","Tuamotos",8,"5/07/2012",0,45,52,3,0,0,100,48,34.9479206705225,10.5940720371604,2.42194061008043,0.988579560716514,12152.569255644,392.929811676733,1090.49580143456,2.79384615384615
"1282",912342155,"FP61",-15.55977,-146.24266,"French Polynesia","Apatiki SE Inside","Tuamotos",1,"8/07/2012",0,0,16,6,14,64,100,84,8.63397336138953,4.50657285641308,1.6244754123335,0.544782796714715,9158.06486213178,480.561182022305,700.493121889103,1.83508771929825
"1283",912342156,"FP62",-15.55443,-146.24031,"French Polynesia","Apatiki Carenage Bommie","Tuamotos",2,"9/07/2012",2,38,25,2,1,32,100,75,28.4661330382964,23.0436086419664,6.10271596773527,5.71903217968252,18552.1365470847,3621.89807121287,1680.17747456136,2.25573770491803
"1284",912342158,"FP63",-23.13814,-134.9196,"French Polynesia","Pta Matu Kuiti, Ile Aukena","Tuamotos",2.3,"30/04/2012",0,3,50,17,13,17,100,50,30.7166600385143,9.99435884175296,4.23781742205198,1.6503693604156,32273.6127861033,468.695768242041,1576.75252176114,3.52307692307692
"1285",912342159,"FP64",-23.12841,-134.90519,"French Polynesia","Ile Aukena","Tuamotos",8,"3/05/2012",0,0,42,0,0,58,100,58,39.6719883063074,10.3662236775146,4.94691718130435,1.98108278894021,36150.4320608015,518.602358652466,1332.17128948917,2.72
"1286",912342160,"FP65",-23.128417,-134.90345,"French Polynesia","Ile Aukena Bay","Tuamotos",5,"1/05/2012",0,4,52,0,0,44,100,48,28.386574355777,3.75989674086221,1.01029264730977,0.275569231297304,3250.91050711793,309.52796808276,845.450472404583,2.06086956521739
"1287",912342163,"FP66",-23.10007,-134.8743,"French Polynesia","Airport  Inside","Tuamotos",3.5,"8/05/2012",0,0,74.44444445,0,0,25.55555556,100.00000001,25.55555556,64.3229589708694,29.2879315183867,7.30147551014761,3.57099999487553,51417.7927624388,751.28440420862,1658.81413161573,3.26164383561644
"1288",912342165,"FP67",-23.10112,-134.86613,"French Polynesia","Fishtrap","Tuamotos",3.5,"8/05/2012",0,0,54,1,0,45,100,46,18.4018758373614,5.84840380939995,1.91201119767563,0.617020002068403,11824.3797209837,538.054427594525,1051.17717916639,2.11351351351351
"1289",912342166,"FP68",-23.09825,-134.86741,"French Polynesia","Airport Outside","Tuamotos",8.5,"9/05/2012",0,37,51,10,0,2,100,49,33.7811761128013,20.4526848946598,4.37575409322497,3.29661639171192,22664.4481068589,1681.83520355093,1455.98368789188,2.81967213114754
"1290",912342167,"FP69",-23.16863,-135.04515,"French Polynesia","Islots Tekoreu","Tuamotos",6,"21/05/2012",0,35,5,29,0,30,99,94,13.1501766307319,8.9560761340736,2.37407953855367,3.34029122217076,358.917105273424,1516.75866456799,1322.31459215243,1.9
"1291",912342168,"FP70",-23.101892,-134.867059,"French Polynesia","Fishtrap Inside","Tuamotos",2,"12/05/2012",0,10,11,2,20,57,100,89,3.07068144339459,0.705086001521812,0.374750397535508,0.0493524572956846,717.834210546848,338.118160456175,537.996833109638,1.67924528301887
"1292",912342169,"GAL1",-0.75988,-90.30595,"Ecuador","Punta Estrada","Galapagos",6.5,"8/03/2012",7.272727273,3.636363636,0,0,9.090909091,79.999999998,99.999999998,99.999999998,0.932393283658914,0.177460419959872,1.6552296638441,0.010451826588777,0,2307.92298688138,853.908248886715,1.58305084745763
"1293",912342173,"ETP160",4.004657,-81.604326,"Colombia","El Arrecife","Malpelo",14,"19/02/2012",0,49,30,10,8,3,100,70,61.4724986025476,9.64107686000149,2.13889022359401,1.01195791847203,10327.2561586638,169.924330750898,792.394391196759,2.64074074074074
"1294",912342174,"ETP160",4.004657,-81.604326,"Colombia","El Arrecife","Malpelo",6.5,"19/02/2012",0,40,40,16,0,3,99,59,58.3363645933655,19.0022749784006,7.18940292787009,3.12326330104806,46744.4226128996,378.241333790462,1139.24224025713,3.52549019607843
"1295",912342175,"ETP161",4.003676,-81.610646,"Colombia","El Freezer","Malpelo",16,"19/02/2012",0,43,30,23,0,4,100,70,49.9557753163564,6.03087398624318,0.69528303425463,0.40184481167791,0,99.3550256257845,693.129587161516,2.496
"1296",912342176,"ETP179",4.001618,-81.611326,"Colombia","La Nevera","Malpelo",6,"20/02/2012",0,78,4,18,0,0,100,96,18.9504952934986,3.93426494432976,0.458750195869789,0.270640340404057,0,85.6588635907405,410.543327971114,2.18461538461538
"1297",912342177,"ETP179",4.001618,-81.611326,"Colombia","La Nevera","Malpelo",16,"20/02/2012",0,62,20,13,4,0,99,79,30.0939997936642,6.50091985479054,0.795346126528247,0.446488043176952,1630.61939347324,119.617899694907,565.044524178984,2.28135593220339
"1298",912342178,"ETP180",3.9997666,-81.614356,"Colombia","La Nevera Sur","Malpelo",7,"20/02/2012",0,72,1,27,0,0,100,99,13.4011114173721,2.37601447976795,0.320780550221185,0.194476372574014,0,51.8169359184757,291.79112566542,2.31724137931035
"1299",912342179,"ETP180",3.9997666,-81.614356,"Colombia","La Nevera Sur","Malpelo",14,"20/02/2012",0,62,3,30,1,4,100,97,22.3635663254669,4.58410722070861,0.68333299293102,0.378730898615669,1087.07959564883,116.782837878211,504.580114404784,2.35744680851064
"1300",912342180,"ETP192",4.00831,-81.606025,"Colombia","Pared Naufrago","Malpelo",6,"19/02/2012",0,45,34,21,0,0,100,66,32.4787741863593,6.13494826132167,1.4491920502622,0.640545100688407,5978.93777606855,109.842883439141,581.133735885738,2.41923076923077
"1301",912342181,"ETP192",4.00831,-81.606025,"Colombia","Pared Naufrago","Malpelo",15,"19/02/2012",0,70,0,15,11,4,100,100,16.7830791058604,3.82839160094087,0.40993163103452,0.246156151152265,0,104.893460070823,380.007047378222,2.06792452830189
"1302",912342182,"MPL6",4.00039,-81.60784,"Colombia","Pared del Aguila","Malpelo",7.5,"21/02/2012",0,83,7,10,0,0,100,93,30.0042872199247,4.73672021840712,0.738077904464861,0.416325637027662,0,103.001578084512,644.654812516626,2.60740740740741
"1303",912342183,"MPL7",3.99869,-81.61169,"Colombia","Gemelos","Malpelo",15,"21/02/2012",0,60,13,27,0,0,100,87,25.6449504219504,3.39383644797787,0.640450599287541,0.344640227051284,0,73.3214393757778,546.260130606193,2.4
"1304",912342184,"MPL8",4.00738,-81.60432,"Colombia","LaCara","Malpelo",15,"19/02/2012",0,47,41,2,6,4,100,59,178.717872925992,9.05918440434982,1.03635583930585,0.599688966203639,143.56684210937,132.914351114725,1050.46672018791,2.41290322580645
"1305",912342185,"PIT1",-24.68358,-124.80179,"Pitcairn Islands","Dulcie SW","Pitcairn Islands",9,"16/04/2012",0,54,44,0,0,2,100,56,44.3606646707606,6.00766149080677,1.84729856952766,0.771743555789157,9270.90413362809,181.778761165483,989.97389821526,2.92203389830508
"1306",912342186,"PIT1",-24.68358,-124.80179,"Pitcairn Islands","Dulcie SW","Pitcairn Islands",14.5,"16/04/2012",0,66,28,1,0,5,100,72,39.260764640237,8.92327062802446,2.28110118848112,1.01454852761792,15219.1143390836,195.107819750577,824.541600519221,2.75737704918033
"1307",912342187,"PIT2",-24.66426,-124.80243,"Pitcairn Islands","Dulcie  SW Bay","Pitcairn Islands",16,"17/04/2012",0,66,31,0,0,3,100,69,34.7335636236089,7.25930500440303,1.77039190254688,0.782443136458003,11004.0345187691,253.955502662153,923.892313937566,2.67575757575758
"1308",912342189,"PIT3",-24.349,-128.349,"Pitcairn Islands","Henderson NW bay","Pitcairn Islands",14,"19/04/2012",0,59,19,5,0,17,100,81,39.5856705573832,9.26746575045955,3.34770127342284,1.46165608201098,25002.830699923,251.164599453577,900.67982346818,2.65
"1309",912342190,"PIT4",-24.36073,-128.35643,"Pitcairn Islands","Henderson Hole","Pitcairn Islands",9,"20/04/2012",1,54,21,7,0,17,100,79,32.8257603324612,8.44171320503854,3.03490173473753,1.26300568209905,22285.1317108009,624.751895366374,743.539818305768,2.40333333333333
"1310",912342191,"PIT5",-24.3374,-128.3449,"Pitcairn Islands","Henderson NW point","Pitcairn Islands",14,"21/04/2012",0,78,14,6,0,1,99,85,31.8431258487312,7.64272916587097,1.56208750342576,0.743373858516249,9240.17656301502,157.81558000586,666.988802116995,2.69285714285714
"1311",912342210,"NIC7",11.18911667,-85.83931667,"Nicaragua","Paloma Sur","Nicaragua",13,"14/12/2011",0,3,0,3,2,92,100,100,0.776994403049095,0.175886642439988,0.386404337148785,0.0116027151023086,0,472.039635237126,512.330929947424,1.34444444444444
"1312",912342211,"NIC7",11.18911667,-85.83931667,"Nicaragua","Paloma Sur","Nicaragua",7,"14/12/2011",4,48,0,8,0,40,100,100,9.79012947841859,2.42452959481621,1.22585507786725,0.146194210289089,0,1827.24773681865,572.892287572771,1.79672131147541
"1313",912342212,"NIC11",11.26068333,-85.8922,"Nicaragua","El Ancla","Nicaragua",12,"15/12/2011",0,0,0,2,5,93,100,100,0,0,0.389400380281811,0,0,467.071913793774,525.902610210931,1.38805970149254
"1314",912342213,"NIC11",11.26068333,-85.8922,"Nicaragua","El Ancla","Nicaragua",7,"15/12/2011",0,0,0,5.714285714,3.80952381,90.47619048,100.000000004,100.000000004,0,0,0.437133330122807,0,0,449.443032946907,590.368091462594,1.42857142857143
"1315",912342216,"NIC10",11.23401667,-85.86903333,"Nicaragua","Peña Rota Norte","Nicaragua",7,"15/12/2011",0,38,0,0,11,51,100,100,10.8779216426873,2.23403063848535,0.582842926399343,0.162198666642623,0,298.453135832499,668.405252977764,1.89491525423729
"1316",912342218,"NIC12",11.27203333,-85.90358333,"Nicaragua","Nacas Colo","Nicaragua",7,"15/12/2011",6.363636364,15.454545455,0,0.909090909,1.818181818,75.454545458,100.000000004,100.000000004,1.86478656731783,0.471873541581218,2.35831495933016,0.027791777059663,0,2257.58451894933,894.538089083832,1.60677966101695
"1317",912342219,"NIC13",11.28158333,-85.90665,"Nicaragua","Marsella","Nicaragua",10,"16/12/2011",0,0,0,2,4,94,100,100,0,0,0.442173274013645,0,0,465.533016510108,597.153931594348,1.49206349206349
"1318",912342220,"NIC13",11.28158333,-85.90665,"Nicaragua","Marsella","Nicaragua",6,"16/12/2011",0,25.45454545,0.909090909,2.727272727,0,70.909090912,99.999999998,99.090909089,12.7795158949328,1.45648931395872,0.635315835097907,0.188579442090234,0,383.944177332888,715.906133900042,1.81612903225806
"1319",912342221,"NIC14",11.2951,-85.92125,"Nicaragua","Majahual","Nicaragua",10,"16/12/2011",0,8,0,10,0,82,100,100,1.70938768670801,0.411452058642121,0.558943178031526,0.0254742102904476,0,405.391962718039,736.263654295304,1.75849056603774
"1320",912342222,"NIC14",11.2951,-85.92125,"Nicaragua","Majahual","Nicaragua",6,"16/12/2011",2.727272727,23.63636364,0,7.272727272,0,66.36363636,99.999999999,99.999999999,7.45914626927131,1.40423976074531,1.17505278303709,0.111160190358317,0,1456.93571188014,695.122610537748,1.61212121212121
"1321",912342223,"NIC1",11.10951667,-85.78046667,"Nicaragua","Punta Clavo","Nicaragua",11,"12/12/2011",4,31,0,0,3,62,100,100,15.5398880609819,1.62145441789123,1.47176106653792,0.232952100857125,0,1927.93623303478,834.147132645298,1.84666666666667
"1322",912342225,"Moz1",-16.640017,39.728533,"Mozambique","Caldeira1","Mozambique",2.5,"28/09/2012",0.862068966,1.724137931,16.379310343,55.17241379,8.620689655,16.379310348,99.137931033,82.75862069,43.9520554921929,5.42078820444326,0.915145260005005,0.507184577513319,2717.69898912206,794.31279595501,466.795857881758,2.056
"1323",912342226,"Moz2",-16.657183,39.724483,"Mozambique","Caldeira2","Mozambique",6.4,"30/09/2012",0,3.296703297,59.340659339,21.978021977,1.098901099,14.28571429,100.000000002,40.659340663,20.6743401727925,4.85247707690154,1.23372201681174,0.688741400291037,3097.01538518,585.399175325785,868.359544671751,2.26909090909091
"1324",912342228,"Moz3",-16.655617,39.715667,"Mozambique","Caldeira3","Mozambique",6.7,"30/09/2012",0,6.837606838,20.512820516,31.623931628,0.854700855,40.170940174,100.000000011,79.487179495,5.78601639311854,4.89942238565988,0.890157401537056,0.844162191219023,861.401052656218,1004.52202521738,624.201697027438,1.61538461538462
"1325",912342229,"Moz3",-16.655617,39.715667,"Mozambique","Caldeira3","Mozambique",5,"30/09/2012",0,9.836065574,32.786885252,19.672131145,8.196721311,27.04918033,97.540983612,64.75409836,14.3801648336914,8.84872426906321,1.77089616365544,1.54709922920744,5199.39115542297,1258.49702607646,921.451281733533,1.83333333333333
"1326",912342230,"CS1",-19.29696,152.23517,"Australia","Long Reef West","Coral Sea - Central",10,"9/09/2012",9.581632653,11.6224489795,2.020408163,8.0306122445,41.83673469,51.3571428565,124.4489795865,122.4285714235,2.34909452475123,1.35418548306158,2.59124581705066,0.35413463160726,0,3781.53605461698,614.144782424214,1.41666666666667
"1327",912342231,"CS2",-19.28441,152.21197,"Australia","Brodie Cay NW","Coral Sea - Central",6,"9/09/2012",1.505050505,58.2525252505,1.01010101,16.015151515,3.0252525255,30.696969695,110.505050501,109.494949491,10.9019650262773,21.8534421872329,3.66304340436785,4.76903414857511,0,4166.05124849017,1508.04511318334,1.64705882352941
"1328",912342232,"CS3",-19.28476,152.22077,"Australia","Brodie Cay SE","Coral Sea - Central",7.5,"9/09/2012",3,45,22.5,12,0,48.5,131,108.5,28.647462858562,16.5191468200553,4.67478768474627,4.89791189213704,7889.66306435662,2992.50108230531,1625.19612882345,1.9453125
"1329",912342239,"CS1",-19.29696,152.23517,"Australia","Long Reef West","Coral Sea - Central",9.5,"9/09/2012",0,30.6363636355,5.525252525,5.505050505,4.5404040405,57.3030303055,103.5101010115,97.9848484865,7.75384543469818,9.70372489366867,1.4291106407488,1.65555505180687,543.539797824414,1650.84776846563,860.108804797555,1.6551724137931
"1330",912342240,"CS2",-19.28441,152.21197,"Australia","Brodie Cay NW","Coral Sea - Central",6.1,"9/09/2012",1,48.8877550995,11.581632653,15.0510204075,10.0918367345,33.93877551,120.5510204045,108.9693877515,22.9471850240764,15.6603222975158,2.69603134160617,3.83919291260821,1186.70572865085,2827.65238267496,1192.36127722027,1.84
"1331",912342244,"CS5",-19.25323,152.3482,"Australia","Paget Cay South East","Coral Sea - Central",4.5,"11/09/2012",0,3,0,6,47,44,100,100,0.466196641829456,0.168302162007178,0.248538443459153,0.00645382931194948,0,200.288194871598,356.256606917082,1.74285714285714
"1332",912342245,"CS5",-19.25323,152.3482,"Australia","Paget Cay South East","Coral Sea - Central",4,"11/09/2012",0,8.080808081,0,7.070707071,26.26262626,58.585858581,99.999999993,99.999999993,1.55398880609819,0.44356060603106,0.254340911875535,0.0215127643731649,0,283.154452541487,352.863686851206,1.38823529411765
"1333",912342266,"CS9",-16.921938,149.200022,"Australia","NE Herald Cay NE","Coral Sea - Central",6,"23/10/2012",2.968421053,34.631578948,6,8.905263158,6.926315789,40.568421061,100.000000009,94.000000009,14.734021440417,8.98116324722954,2.29589866430467,2.56324407586479,0,2825.3010501815,1070.74674355643,1.71578947368421
"1334",912342267,"CS9",-16.921938,149.200022,"Australia","NE Herald Cay NE","Coral Sea - Central",9,"23/10/2012",0,46.500000007,7,7.569767442,6.488372093,32.441860468,100.00000001,93.00000001,25.6816176114843,9.44040077857984,1.85251598262876,2.3779449898944,280.105894814829,1311.28108182304,1065.75065408681,2.07884615384615
"1335",912342268,"CS10",-16.947773,149.182624,"Australia","NE Herald Cay SW","Coral Sea - Central",5,"23/10/2012",1.064516129,79.83870968,1,6.387096774,0,11.709677419,100.000000002,99.000000002,24.1483514639514,10.0458909891532,1.30394186439846,1.28528424017973,0,1723.2138734045,798.214471915636,1.98571428571429
"1336",912342269,"CS10",-16.947773,149.182624,"Australia","NE Herald Cay SW","Coral Sea - Central",7,"23/10/2012",0.989473684,72.23157894,6,3.957894737,0,16.821052632,99.999999993,93.999999993,22.2319546310906,18.9756576693535,3.84835441245447,4.93017331114204,3804.77858477089,3054.63734761114,1490.28536721853,2.09259259259259
"1337",912342273,"CS14",-16.93573,149.99411,"Australia","Chilcott South","Coral Sea - Central",8,"26/10/2012",0,65,5,1,4,25,100,95,15.7825052400768,8.43100563048095,1.92615400389926,2.54373331743065,543.539797824414,1089.66496986773,947.234714718139,1.78730158730159
"1338",912342274,"CS15",-16.92247,150.00647,"Australia","Chilcott Bommie","Coral Sea - Central",13,"27/10/2012",15.076923077,14,2,24.769230773,1.076923077,43.076923078,100.000000005,98.000000005,2.84823065550447,2.4416328029258,6.29802068180164,0.293624840400024,0,4931.46589762076,1253.1914594464,1.51372549019608
"1339",912342276,"CS17",-16.97162,149.90476,"Australia","SW South West Islet","Coral Sea - Central",6,"28/10/2012",0,33.376344087,3,12.516129033,6.258064516,44.849462363,99.999999999,96.999999999,6.60970331663087,11.4602165113771,1.90737134665529,2.55563681049295,280.105894814829,2002.99808047099,1027.94635931913,1.61320754716981
"1340",912342277,"CS18",-16.96134,149.90547,"Australia","South West Islet Bommie","Coral Sea - Central",13,"28/10/2012",1,38.551020409,5.5102040815,17.632653063,5.581632653,25.73469388,94.0102040865,88.500000005,10.302650700618,17.5695821554649,3.68268927618939,5.09382874456109,2245.94261235234,3169.05043744315,1415.83625616888,1.62978723404255
"1341",912342282,"CS14",-16.93573,149.99411,"Australia","Chilcott South","Coral Sea - Central",6,"26/10/2012",0,38,1,1,13,47,100,99,8.61868394800975,5.8963879889057,1.66240919386919,2.10694374848246,543.539797824414,998.078656649891,886.502955905979,1.8
"1342",912342283,"CS15",-16.92247,150.00647,"Australia","Chilcott Bommie","Coral Sea - Central",15,"27/10/2012",8.255319149,24.765957445,3,11.35106383,2.063829787,50.56382979,100.000000001,97.000000001,7.45985818082189,9.30832050814759,4.20739818824149,4.18831278748166,560.211789629657,5106.31784951836,1558.21731841983,1.65925925925926
"1343",912342284,"CS17",-16.97162,149.90476,"Australia","SW South West Islet","Coral Sea - Central",7,"28/10/2012",0,77.670329672,7,2.043956044,0,13.285714286,100.000000002,93.000000002,18.9012547127563,24.2235445958203,4.17315702743428,6.24108195420909,3525.45873862591,3682.77800488273,1716.02600132654,1.86268656716418
"1344",912342285,"CS18",-16.96134,149.90547,"Australia","South West Islet Bommie","Coral Sea - Central",7,"28/10/2012",4,49,22,15,0,22.5,112.5,90.5,35.9558773823652,15.4035660318672,3.61228279255522,2.49316146733714,8840.20360729998,3031.08346205578,1147.84850651889,2.46
"1345",912342373,"FP36",-16.61563,-143.55919,"French Polynesia","Makemo Outside NE 2","Tuamotos",5,"5/06/2012",0,44,55,1,0,0,100,45,32.7508492714126,7.45321560854315,1.32207879989154,0.537457974636277,4973.71261243037,339.855264485765,1057.15393698242,2.425
"1346",912342374,"FP37",-16.63017,-143.57169,"French Polynesia","Makemo Inside Bommie","Tuamotos",9,"4/06/2012",0,9,6,0,8,77,100,94,3.1522774471946,1.88905491566828,0.60016634088099,0.222963006293361,358.917105273424,650.358281716211,643.745682647412,1.53030303030303
"1347",912342380,"PNG2",-5.23625,150.106283,"Papua New Guinea","Charmaine's Reef","New Guinea",5,"26/10/2011",0,11,61,28,0,0,100,39,44.3485030022857,8.28758629287853,2.36659529624307,0.989668440572468,23915.7511042742,149.759484808099,772.179765624629,3.01224489795918
"1348",912342382,"PNG4",-5.236483,150.171483,"Papua New Guinea","Inglis Shoal","New Guinea",15,"29/10/2011",0,20,44,33,3,0,100,56,34.4580811385868,4.42057382935683,1.12562943611905,0.479060966404117,9240.17656301503,78.2677006772085,516.757841422331,2.44
"1349",912342383,"PNG5",-5.298228,150.159759,"Papua New Guinea","Kirsty-Jane's","New Guinea",7,"30/10/2011",0,5,50,29,0,0,84,34,58.4013010941297,12.1610761376671,4.51425085760996,1.94965533090846,51636.2807933193,222.563953140065,1038.54720422254,3.91891891891892
"1350",912342384,"PNG6",-5.155914,150.159759,"Papua New Guinea","North Ema","New Guinea",5,"27/10/2011",17,11,40,10,0,11,89,49,31.3711104172853,5.04932914469587,7.19859404653325,0.712707355758827,17495.784522049,6751.57692293733,1443.75828113989,2.5843137254902
"1351",912342385,"PNG8",-5.2918,150.131117,"Papua New Guinea","Susan's Reef","New Guinea",8,"29/10/2011",3,4,86,5,0,2,100,14,64.1887079976389,15.8623345183664,5.75532687966056,2.0859907231729,54897.5195802657,1554.73166663479,1301.2249250023,3.47692307692308
"1352",912342386,"PNG9",-5.43439,150.087243,"Papua New Guinea","Walindi House North","New Guinea",5,"24/09/2011",0,0,25,3,57,15,100,75,7.88046918703505,0.217891822897419,0.252438565179713,0.0248023879524176,0,87.8570472554987,251.076084874896,1.96428571428571
"1353",912342387,"PNG10",-4.241945,152.01956,"Papua New Guinea","Kabaira House 1","New Guinea",4,"6/11/2011",0,0,68,0,8,21,97,29,71.5607277925916,20.7987195649386,7.15526653237368,3.02602301059003,75008.492099769,509.307945754638,1450.05196609593,3.515625
"1354",912342388,"PNG7",-5.233865,150.102617,"Papua New Guinea","Restorf Island","New Guinea",1.5,"28/10/2011",2,9,30,7,15,37,100,70,16.3155331824646,3.04161975128805,1.56490019835601,0.298868205365025,6522.47757389296,979.285322321536,597.809116887165,2.01071428571429
"1355",912342389,"NI1",-29.07193,167.96139,"Australia","The Crack Nepean Island","Norfolk Island",11,"9/01/2013",7,5,55,4.5,0,41,112.5,57.5,43.4483152675161,4.09861202715276,2.25772207526442,0.571751421101985,13434.2493845451,1887.71587327701,1231.998258245,2.41587301587302
"1356",912342390,"NI14",-29.06172,167.95021,"Australia","Sydney Bay Anchorage","Norfolk Island",12,"10/01/2013",24.5,3.5,32,8,3.5,42,113.5,81.5,67.6839023022151,4.50854188141408,4.10895715384785,0.491311823759294,3849.61331124593,6009.77457754302,1546.23902033776,1.9125
"1357",912342391,"NI8",-29.11641,167.96309,"Australia","The Hoof, Phillip Island","Norfolk Island",12,"10/01/2013",35,21.5,25.5,7,0,16.5,105.5,80,26.0986602980049,2.6979715431555,5.40486611917778,0.378953172608545,841.88216366191,8500.15439192535,1808.24019804976,2.01774193548387
"1358",912342392,"NI8",-29.11641,167.96309,"Australia","The Hoof, Phillip Island","Norfolk Island",11,"10/01/2013",28,22.8333333333333,36,3.5,0,23.5,113.833333333333,77.8333333333333,50.983142637274,5.20429976725989,6.96748194827535,0.53384503806199,5611.83840990102,5947.59272023518,2376.99562442383,2.3609375
