SurveyID,biom,herb,plank,pisc,prod,exP,egP,exN,egN,Ic,turn,exNP,outN,outP,outNP,...1,N,live,coral,algae,cca,rock,N_used,coverage,Storage_kg,Accretion_kgyr,GPP_ghr,Calc_ghr,Rugosity,BranchSpace_m3,BiomassStand_g,OrgGrowth_gyr,pc1,pc2,SiteCode,SiteLatitude,SiteLongitude,Country,SiteName,Location,Depth,SurveyDate
912342164,55486.68651032334,192.39246786777358,20.575797092838062,19.03732183445273,9.753858644214555,1.9191865653646336,6.881455516306097,19.810306336716227,34.3824801328123,369.64261403100295,1.7578736914484596e-4,10.322241044320979,54.19278646952853,8.80064208167073,6.157821891472771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912342168,55392.174897821526,266.8423487169206,17.430568803675826,4.1932722880316575,9.9670450565072,0.718069509092195,5.249390849679479,15.394225509184343,28.96584179314414,344.8042537660892,1.7993597606327577e-4,21.43835006815174,44.36006730232848,5.967460358771674,7.43365931825971,1293,100,80,11,57,7,20,75,93.75,2.91700881778632,1.9188347408156,1.58200208060911,1.04617698850931,8018.91915721747,1.00057426736844,330.288448524577,711.797947900194,-0.895374010609066,0.966180125270651,FP70,-23.101892,-134.867059,French Polynesia,Fishtrap Inside,Tuamotos,2,12/05/2012
912342171,160640.8293793832,317.48313364562176,52.92005075254208,69.79421934242359,15.648883235872038,3.0589712787875727,12.613030029629183,43.992140822985085,75.26945979434477,767.0373880062558,9.741535384453405e-5,14.38135138046194,119.26160061732986,15.672001308416755,7.609851369351253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912342172,137309.36603935334,163.34649836256997,98.86667179343414,134.45140643697204,12.698439646778509,4.20143070286999,12.24999651560544,42.334553909010076,65.4011081541154,609.3903311924016,9.248050597756815e-5,10.076223292244572,107.73566206312549,16.45142721847543,6.5487121957501175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912342174,44314.88871120751,43.65136479536711,32.33843732840639,32.75037463321923,7.521854839912298,0.9438858349502459,4.152739484967649,13.919888129600125,23.789754510432484,228.56746653914288,1.6973651652226702e-4,14.747427722902389,37.70964264003261,5.096625319917894,7.398943471999254,1296,99,96,40,0,39,3,79,82.2916666666667,8.88136990400529,5.48142715487569,1.96083634463065,1.46650386092667,11937.8049619013,1.03756210982866,208.524631419615,131.763580937977,1.14140310540838,-1.76232211735434,ETP160,4.004657,-81.604326,Colombia,El Arrecife,Malpelo,6.5,19/02/2012
912342176,51777.238322264035,19.691409761463877,25.240395105757283,70.24205486220993,8.05620692438974,1.3477525838131927,4.093752920279536,13.986766617681347,22.728837236576876,193.09545060605706,1.5559360030458784e-4,10.377844409771878,36.71560385425822,5.44150550409273,6.747324582625754,1298,100,100,4,0,67,0,71,71,10.9697264764427,5.25403975139792,1.32471255261494,1.20232937541826,5577.32696012188,1,241.897324677266,105.633729305923,-0.613428855382181,-1.60997466657055,ETP179,4.001618,-81.611326,Colombia,La Nevera,Malpelo,6,20/02/2012
912342178,61053.86882450237,119.57281987697752,31.04116599832979,35.10010562228611,9.288723290829468,1.5095581726600327,6.812117008258058,18.864756351153304,33.684938908647595,369.3042528535478,0.00015213979833988314,12.496872722639905,52.5496952598009,8.32167518091809,6.314797696057556,1300,100,100,1,0,41,0,42,42,6.82260818920922,3.5790851636365,1.18805693660348,1.12214821538217,3299.67228626928,1,143.502642766833,64.6035851740639,-1.99778156170842,-1.65847469344633,ETP180,3.9997666,-81.614356,Colombia,La Nevera Sur,Malpelo,7,20/02/2012
912342183,73525.65887469405,14.789807274201104,19.784314882321166,109.44635448638226,10.404051831787838,2.3062404758088855,5.632892154668948,19.09905366759722,29.474048295126707,230.73583340774934,1.4150232709262653e-4,8.281466684821089,48.573101962723925,7.939132630477833,6.118187492706046,1305,100,100,13,0,56,0,69,69,11.1889900087092,4.71658619117517,1.34242319190589,1.18021872909535,5420.24732744239,1,235.111484545512,91.2965904258365,-0.747846316763103,-1.60578449951377,MPL7,3.99869,-81.61169,Colombia,Gemelos,Malpelo,15,21/02/2012
912342187,14412.86271958103,28.448883518552524,10.24983439312502,17.834167514821505,2.7635082945640272,0.4359462329935128,1.4721022223218947,4.852336146928681,8.027065531310614,77.31367836632718,1.917390284172748e-4,11.130583956670838,12.879401678239294,1.9080484553154076,6.750039100086838,1309,100,98,31,1,66,2,98,100,12.9949017506273,6.43391011401948,1.71208642011061,1.33295861263146,12215.3888021721,1.01122353702845,419.572886443488,294.871275915627,1.24965108552543,-1.08936791477994,PIT2,-24.66426,-124.80243,Pitcairn Islands,Dulcie  SW Bay,Pitcairn Islands,16,17/04/2012
912342191,9138.427109143377,44.72646232636366,5.793623324404742,12.038179804366543,3.91236520306225,0.21963163642108433,1.4355236159637799,4.263128127932789,7.896901356466327,84.11787119489054,4.281223843376467e-4,19.410355436041975,12.160029484399116,1.6551552523848643,7.346760653949585,1312,99,99,14,1,70,0,85,85.8585858585859,11.7262992207143,6.02904842174393,1.57029453365057,1.31600151850069,8428.37756059154,1.01147731133654,270.90718916534,141.396577928729,0.407707765764548,-1.60216340879393,PIT5,-24.3374,-128.3449,Pitcairn Islands,Henderson NW point,Pitcairn Islands,14,21/04/2012
912342205,6785.7275176453795,0.8961243053366683,0,6.32339855073989,1.4435151180785113,0.2643758073951046,0.804885053970705,2.2289579729458655,3.8353590865448814,33.53087367829458,2.1272812890362053e-4,8.43102095803619,6.064317059490747,1.0692608613658097,5.671503819698921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912342206,10613.598107175389,0.5052054602262871,0.4755636813384716,5.383209555774349,1.4937674785464503,0.2761487285288921,1.0563621868742612,2.9259655945049996,5.137360750723269,49.940081178551516,1.4074091212635793e-4,10.595614943050045,8.063326345228269,1.3325109154031534,6.051227237255836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912342208,6440.239157706941,0.5164205921320429,0.7525993809373709,3.270276792009753,0.7782274081134113,0.18836552412905436,0.6452370236311148,1.8966290542908684,3.240828093850391,31.57614798241172,1.2083827774968851e-4,10.068875730101418,5.13745714814126,0.8336025477601692,6.162957589255505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912342210,21061.24728396866,1.1714333812250455,17.12270672278819,8.589082832851158,2.9368378655938665,0.4440845011925958,1.8596675738270556,5.842841313026512,10.043167535056849,96.99952505656245,1.3944273223691364e-4,13.157048483645504,15.88600884808336,2.303752075019651,6.895711140248393,1313,100,98,0,92,3,2,95,96.9387755102041,1.41198060661013,1.1874938423654,1.71571714332356,1.0088535098797,7462.28255227576,1,323.327406258313,946.764947506292,-1.41214260304563,1.80412513070536,NIC7,11.18911667,-85.83931667,Nicaragua,Paloma Sur,Nicaragua,13,14/12/2011
912342211,23947.006406159737,35.33768808032687,13.725630158273997,17.418736814438127,3.539121201332429,0.5503042083951382,2.0852138008984933,6.909271331475893,11.538186614525856,113.57766020856477,1.4778971288962798e-4,12.55536706074904,18.447457946001748,2.6355180092936314,6.999556778193299,1314,100,90,0,34,41,10,75,83.3333333333333,6.63040162367178,3.56241584566053,1.84380248587645,1.12099796835594,7747.45557583341,1,255.415173865001,859.411154631978,-0.187494614438902,0.328566821840643,NIC7,11.18911667,-85.83931667,Nicaragua,Paloma Sur,Nicaragua,7,14/12/2011
912342212,2732.786897317706,1.2129940730251558,0,4.553969586132775,0.319750013652998,0.14070931307206713,0.31976121697463156,1.0937544805756836,1.6237781806265734,14.013926689011068,1.1700510345934403e-4,7.773149173256891,2.717532661202257,0.4604705300466987,5.901642958403131,1315,100,95,0,93,0,5,93,97.8947368421053,1,1,1.71013083940519,1,7305.20291959627,1,316.541566126559,952.362259174849,-1.66958571221565,2.06085105151886,NIC11,11.26068333,-85.8922,Nicaragua,El Ancla,Nicaragua,12,15/12/2011
912342213,5028.0997556358225,1.9720993561202418,0.7235455286619947,3.792866945286667,0.6137822033595222,0.1775160125268209,0.5417202700014013,1.560207751720131,2.5875487143411355,24.869405032387288,1.2207041092841386e-4,8.78910994851464,4.147756466061266,0.7192362825282222,5.766889917568239,1316,100,80,0,74,0,20,74,92.5,1,1,1.56505034533316,1,5812.94640914112,1,252.076084874897,757.997926655256,-2.08699878943118,1.75177316251083,NIC11,11.26068333,-85.8922,Nicaragua,El Ancla,Nicaragua,7,15/12/2011
912342215,4019.9393116123906,0.8540999114544354,0.5233303605114019,2.4044164071277407,0.5639589712753476,0.10804554290011718,0.3811003469423192,1.083353794425193,1.8851438566574055,18.158392428963715,1.40290419222559e-4,10.026825404789724,2.9684976510825987,0.4891458898424364,6.068736777158264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912342217,22659.27560085408,47.783893673293775,3.60661955032425,6.654246612728821,2.9453753024338853,0.4642597526487011,2.082961506218802,5.734737929650845,10.503838085930813,115.22345778552506,1.2998541322842942e-4,12.352433948738696,16.238576015581657,2.547221258867503,6.375015895871309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912342218,17389.96958329726,11.990578910861382,7.963294742185787,8.787290342094774,2.0309329582724485,0.5326044072550846,1.802483485676727,5.280613456636628,9.06021582498368,89.12050886500046,1.1678760842820112e-4,9.914701013931978,14.340829281620309,2.3350878929318117,6.141451602326938,1318,100,96,0,80,8,4,88,91.6666666666667,2.09861495096035,1.49998357964108,2.25134791510221,1.02360935967921,9696.45786342637,1,299.496219183516,1502.6671258163,-0.68090789039747,2.01741902973746,NIC12,11.27203333,-85.90358333,Nicaragua,Nacas Colo,Nicaragua,7,15/12/2011
912342219,33197.34902165415,57.754610683449314,0.31421691339387314,52.6869720940022,6.451390039261058,0.8840498943165698,3.0631634404517305,9.4701720718162,16.684629939802576,150.10322816252716,1.9433449445173802e-4,10.71225971825638,26.154802011618777,3.9472133347683003,6.626143507684024,1319,100,96,0,94,0,4,94,97.9166666666667,1,1,1.71776665488267,1,7383.74273593601,1,319.934486192436,962.591960886407,-1.64980243254583,2.07563586445683,NIC13,11.28158333,-85.90665,Nicaragua,Marsella,Nicaragua,10,16/12/2011
912342220,57250.504827570694,40.32549885355604,10.658384561391761,110.70662135708929,12.641611455307341,1.7905284329061617,5.646507926801547,18.62670073601232,31.077287514702913,262.99325785355984,2.2081222678091382e-4,10.40290698192365,49.703988250715234,7.437036359707709,6.683305801757395,1320,100,92,1,63,25,8,89,96.7391304347826,4.62537828728853,2.57911800435434,1.59859534157325,1.07492949602375,6991.04365423729,1,302.969885863051,684.368712772855,-0.685055512895376,0.492383894362323,NIC13,11.28158333,-85.90665,Nicaragua,Marsella,Nicaragua,6,16/12/2011
912342221,20085.783529247095,1.4883648763242392,3.0355002395680626,11.761519648543329,2.4369801573334167,0.5979690602813539,2.10608517054819,5.901974055611666,10.260495668563925,100.07686422723505,1.213286080567834e-4,9.87003249438139,16.16246972417559,2.704054230829544,5.977124844577285,1321,100,100,0,82,7,0,89,89,1.9612880820903,1.43748563218594,1.6569884810766,1.02065818971931,6991.04365423729,1,302.969885863051,850.64445044805,-1.31193293778748,1.41500735421018,NIC14,11.2951,-85.92125,Nicaragua,Majahual,Nicaragua,10,16/12/2011
912342222,51459.66191253259,15.091418230609651,4.516746791356395,75.07011717120204,7.765040119517237,1.3798354220490199,4.3333852139861815,14.835707654649065,23.499946851623612,205.17637779733948,1.5089566916929402e-4,10.751795045686263,38.335654506272675,5.713220636035201,6.7099902049076885,1322,101,101,0,69,24,0,93,92.0792079207921,4.29584485288104,2.49995073892324,1.93526006903685,1.07082807903763,8697.17993236068,1,316.50119281973,1079.37751282999,-0.312713146877964,1.02385744005062,NIC14,11.2951,-85.92125,Nicaragua,Majahual,Nicaragua,6,16/12/2011
912342223,29919.32905059273,11.665497574175824,15.789453429083174,14.951282444437917,4.269306097974631,0.76519845843439,2.967858933340639,8.479490136500374,14.757097741206078,143.80847226290848,1.426939117102311e-4,11.081426057561021,23.23658787770645,3.733057391775029,6.224546113034094,1323,100,66,0,35,28,34,63,95.4545454545455,4.84515232836122,2.74994252874378,1.79414245063859,1.08263275887723,6804.97777975647,1,214.700133074478,849.567166157202,-0.721448482544092,0.559206432869998,NIC1,11.10951667,-85.78046667,Nicaragua,Punta Clavo,Nicaragua,11,12/12/2011
912342224,13524.799712718468,20.031820063311965,18.819782217289692,5.099245079574794,1.3288911760088493,0.39047002434931666,1.2652209408489379,4.2745036385241875,7.066417215105421,69.1519803938919,9.825588579764216e-5,10.94707243058482,11.340920853629608,1.6556909651982545,6.84966040886237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912342231,18057.977126650203,64.11294972205074,4.26748875822627,7.5074430541238515,2.6981724740186,0.3454640115228037,1.5590189485466885,4.5269448158552485,8.338161522008662,93.67606839887047,1.494172052104663e-4,13.103954868990543,12.86510633786391,1.9044829600694921,6.755170094771801,1329,112,102,1,26,53,10,80,78.4313725490196,10.2178561259044,77.4292364628184,2.68807452565503,1.94261291864544,25307.8711482932,1,159.25263828995801,716.391768369166,3.28793002496668,-1.67406018773858,CS2,-19.28441,152.21197,Australia,Brodie Cay NW,Coral Sea - Central,6,9/09/2012
912342232,41175.38892811304,113.5114555619507,17.562904018445174,11.438789599152155,4.066525334341072,0.7557363270394896,3.1755413100732843,9.67827769028918,17.265317700834675,194.77058717325474,9.87610667488947e-5,12.80642116041017,26.943595391123857,3.931277637112774,6.8536485789672925,1330,132,102,23,21,38,30,82,80.3921568627451,12.7874450771705,46.2096736225468,2.50425175242273,1.70076127887909,20125.5392841652,1.00860339205067,253.467475397037,721.869294080405,3.06278272211509,-1.46763112018333,CS3,-19.28476,152.22077,Australia,Brodie Cay SE,Coral Sea - Central,7.5,9/09/2012
912342233,51301.65547865435,141.23961154857142,48.79296033513905,50.48812949606346,8.567076546334157,1.3250143083620634,5.105406248568891,17.63331409108437,29.11170531909884,292.10530230977713,1.6699415382216576e-4,13.308017868034995,46.745019410183204,6.4304205569309545,7.269356490190929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912342234,24465.41965549527,92.76144556227965,13.068678883238018,10.499674797941111,3.3883112659417938,0.49693994906119004,2.333291932467267,7.347063447875543,12.874015791695555,142.57853331644432,1.3849389520611524e-4,14.784610216496947,20.221079239571097,2.830231881528457,7.144672269273842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912342235,29053.00503422049,96.18762492128273,9.970974229760845,8.151836235095908,3.3728866348532063,0.6487273317605321,2.5990569685382887,7.901879495665116,13.750556382163268,155.03924272839603,1.1609424329360782e-4,12.180586679184307,21.652435877828385,3.2477843002988207,6.66683310090396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912342236,49568.14092020307,141.3738567941196,31.27285486477023,10.286749298639691,4.677860282746373,0.9665459461960195,4.0470945338546,12.551957613644488,21.940456557873397,239.78357818483568,9.437231649008168e-5,12.986405522721936,34.492414171517886,5.013640480050619,6.879714313135121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912342237,43459.68234467023,174.9092225900663,2.974397622257606,14.088744325592412,4.802198036742694,0.9957224714218551,3.804155999466051,11.45316941362836,20.130114672660845,233.56946223073257,1.1049777121372866e-4,11.502371134874215,31.583284086289204,4.799878470887906,6.580017447909835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912342238,25346.58810747092,133.36548539670773,2.5500636487614563,2.455311654920878,2.7809891945057585,0.4717437856241473,2.289117479486203,6.844246717938331,12.384095282862695,156.52957132912567,1.0971848292615212e-4,14.508398258777174,19.228342000801028,2.76086126511035,6.964617253244155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912342239,7002.504127747437,16.38150475032624,12.233349218813862,1.6223504427748752,1.0349096949149579,0.16035774276452883,0.7259792112777065,2.3586669375794527,4.081383455049419,43.5293202116641,1.477913723483755e-4,14.708781109764974,6.440050392628872,0.8863369540422353,7.265916605708841,1331,106,92,6,49,26,14,81,88.0434782608696,6.71596260447721,31.0559241833606,1.95030412126067,1.40392737911396,13638.9164719948,1.00104339193969,241.21190206834,603.227384674882,1.53103324391895,-0.909509544332346,CS1,-19.29696,152.23517,Australia,Long Reef West,Coral Sea - Central,9.5,9/09/2012
912342241,24015.451042929646,70.05907851288559,9.295011572725985,9.064691833280767,3.1098277024089187,0.4472181684529559,1.930610722610325,5.650944426065722,10.360413311090554,115.02208253010983,1.2949278765782241e-4,12.635766667561406,16.011357737156274,2.377828891063281,6.733603833872404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912342242,28601.470628484643,42.99962070793751,15.431701267054233,72.87068382268014,6.567009784672508,1.262465376477512,3.374480379886131,12.835774998194676,19.19900511050914,158.34987123190226,2.29603920370875e-4,10.167229325534946,32.034780108703814,4.636945756363643,6.908594965714228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912342243,9997.563078662286,40.26897870985242,3.1928466344303876,4.530897492484884,2.0509045357829083,0.2737927614673941,1.3166030602179462,3.787178983071782,6.805267725829261,75.51991332186586,2.051404446909804e-4,13.832283084382404,10.592446708901043,1.5903958216853402,6.660258134780713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912342244,11105.151537270294,51.384321774332065,0.9403759949419587,1.7107526983912749,2.05917243868744,0.2799889233581409,1.3647679768670236,4.144815952570558,7.3776127063062305,86.36250560982737,1.854249743262482e-4,14.80349973441206,11.522428658876787,1.6447569002251645,7.00555118954016,1333,100,41,0,32,3,59,35,85.3658536585366,1.41198060661013,1.1874938423654,1.25756821467505,1.0088535098797,2749.89357189107,1,119.752202305694,332.982844812841,-3.1829600427947,0.512967168076028,CS5,-19.25323,152.3482,Australia,Paget Cay South East,Coral Sea - Central,4.5,11/09/2012
912342245,6725.476797697468,61.710299751744195,0.4727430959093708,0.057741123756891666,2.309976696622569,0.11082404318333182,1.0149065838594618,2.997295144330072,5.593801021313741,70.94130506094213,3.4346660706842554e-4,27.045531440968688,8.591096165643814,1.1257306270427936,7.6315736280640705,1334,99,64,0,49,8,35,57,89.0625,2.09861495096035,1.49998357964108,1.40941394345187,1.02360935967921,4477.76953136545,1,194.396443754988,514.608423980985,-2.07749999786518,0.74029983649636,CS5,-19.25323,152.3482,Australia,Paget Cay South East,Coral Sea - Central,4,11/09/2012
912342269,17259.086219977384,67.23264768102787,17.334327553065084,4.884918681019339,3.343162885582501,0.40309945084844695,1.9677564502323395,5.805818158641361,10.480690555354679,118.34090822256236,1.93704512682299e-4,14.402942366756463,16.28650871399604,2.3708559010807866,6.8694637690007285,1338,101,97,6,14,60,4,80,82.4742268041237,11.1620997336539,57.611979336873,2.33717329145301,1.79494904875201,20614.636173445,1.00521695969843,188.069917488709,462.831515992221,2.85754817385333,-1.87196095016681,CS10,-16.947773,149.182624,Australia,NE Herald Cay SW,Coral Sea - Central,7,23/10/2012
912342273,12483.996671024288,50.06275698806528,14.994485062956988,4.068339336843534,3.5743203950681153,0.2886114521871338,1.7721446546770714,4.999320380743785,9.290259158295543,103.49512242288374,2.8631218745549773e-4,17.321975073609547,14.289579539039327,2.060756106864205,6.9341439733901264,1339,100,84,5,13,53,16,71,84.5238095238095,9.58878559469928,25.0519926576285,1.67864026046629,1.39207107673025,10840.4693255653,1.00104339193969,208.301077904646,259.442808311121,1.03384571194484,-1.63295039187364,CS14,-16.93573,149.99411,Australia,Chilcott South,Coral Sea - Central,8,26/10/2012
912342274,15460.733580764101,46.70906061344107,14.72130252899021,7.973427690096723,2.8177795557500374,0.3775898638640488,1.6179964262673152,4.968895826778744,8.715918009632638,93.16634473865899,1.8225393646623957e-4,13.159505331869275,13.684813836411383,1.9955862901313641,6.857540515329231,1340,100,97,2,47,11,3,60,61.8556701030928,3.26120985872285,7.43253293785826,2.10834934905001,1.10008668994734,8967.85983501767,1,201.083883157004,1182.44724089143,-0.122511742136449,0.763196886017617,CS15,-16.92247,150.00647,Australia,Chilcott Bommie,Coral Sea - Central,13,27/10/2012
912342275,12981.3146793762,78.82821586292151,10.217210263821737,1.7104751213981155,3.2139822155693625,0.21501952275397482,1.6262125117119937,4.70730501930451,8.83503538029934,107.5050948764385,2.475852635076716e-4,21.89245403865306,13.54234039960385,1.8412320344659685,7.355042789884804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912342276,7647.28236336682,39.184375001094125,3.7963648171473823,1.9311185668961512,1.9595683289256174,0.15662906434882007,0.9790816485669224,2.6513308544486485,5.155628175540741,60.52207667505708,2.5624375246200413e-4,16.927451271393753,7.80695902998939,1.1357107129157424,6.874073600966889,1341,99,80,3,32,28,19,63,78.75,6.72855676697368,38.6131538344066,1.89979645564333,1.48051131591747,13947.1970016718,1.00025625653318,168.845868237217,444.769979226195,1.44270172013844,-1.3288150475595,CS17,-16.97162,149.90476,Australia,SW South West Islet,Coral Sea - Central,6,28/10/2012
912342278,58621.905295623306,143.71100171504173,44.91125203001305,19.76207133932405,4.807791343365883,0.998822766038053,4.06230838171357,13.346829248462985,22.1277312001348,236.7654544412912,8.201356334497766e-5,13.362560108040729,35.474560448597785,5.061131147751623,7.009215808279764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912342280,5650.821193185441,17.343125972047403,7.601970901237451,1.7083875456853206,1.1858499251349164,0.17808132430824203,0.7663278612848293,2.2409949710134054,4.0127408289336985,43.41795460228315,2.0985444143321714e-4,12.584109983001103,6.253735799947104,0.9444091855930714,6.621849824575641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912342281,24625.470196989358,106.52464471038506,15.121835338377002,5.4987829035117715,4.024509961753815,0.333321918664255,2.154155104111279,6.470089773499632,11.948234132323117,141.03294076869554,1.6342875606273056e-4,19.41093402866421,18.41832390582275,2.487477022775534,7.40441971410515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912342282,31051.030219033615,108.01579854966374,53.93339519993148,22.89001551022051,6.644206749703013,0.7351333400973284,3.425773692139242,11.657546123052285,19.87281834104927,209.93299279865516,2.1397701470240614e-4,15.857730138465596,31.530364464101556,4.160907032236571,7.577762305146567,1343,100,48,1,8,25,52,34,70.8333333333333,4.88520056776499,19.486645886226,1.43395122474136,1.26457832135098,7006.51144581849,1.00104339193969,88.5658073360339,156.515466873234,-0.636486602613407,-1.66476993520397,CS14,-16.93573,149.99411,Australia,Chilcott South,Coral Sea - Central,6,26/10/2012
912342283,12357.366623302561,61.644707599118185,21.475715983890414,5.426406253039042,4.007907837707313,0.26317668624910584,1.7780885731900344,5.34927748300566,9.890729322870241,109.65059358750996,3.243334894790215e-4,20.32580301563028,15.2400068058759,2.0412652594391405,7.46596099424298,1344,99,86,3,46,21,13,70,81.3953488372093,5.48261451632284,36.2357225751041,2.65349745060824,1.43688641696745,17227.6444506529,1.00051251306637,188.740976227191,1355.3068788687,1.97428357485375,-0.209708111048636,CS15,-16.92247,150.00647,Australia,Chilcott Bommie,Coral Sea - Central,15,27/10/2012
912342284,14488.413164437152,58.04210997944412,8.010439905154353,10.743719667271666,3.4552353988087825,0.2959162731492696,1.7157038894359482,5.130874873953911,9.496481391349612,102.90525172812448,2.384826660858834e-4,17.338941246281966,14.627356265303522,2.011620162585218,7.271430530157985,1345,100,94,7,7,72,6,86,91.4893617021277,14.3130478537026,80.8987633468227,2.50645114322749,2.0524594840925,25732.4420950522,1.00206841807242,180.166132430536,337.550299694768,3.4879838977053,-2.39404872597504,CS17,-16.97162,149.90476,Australia,SW South West Islet,Coral Sea - Central,7,28/10/2012
912342285,56860.02323565644,199.45146540893725,79.25658515432961,17.7483067438356,10.015047368469366,1.5373242120432988,6.468021862118871,20.59662894717292,35.34995545541949,385.40874028901925,1.7613512620214716e-4,13.397713238248807,55.94658440259241,8.00534607416217,6.988652818291521,1346,114,108,22,21,42,6,85,78.7037037037037,11.2905623763954,31.2215479139461,2.43587430764254,1.54872590989019,17624.1101161767,1.01057748623896,282.381319125473,837.287105390059,2.64688971591777,-1.05719590342334,CS18,-16.96134,149.90547,Australia,South West Islet Bommie,Coral Sea - Central,7,28/10/2012
912342374,47855.760533151595,156.7017962964521,63.79630873407766,9.356987096644456,6.903086799407907,1.1722211477427944,4.953194840927978,15.510031241320288,27.118542066596035,295.87331745150203,1.4424777127146194e-4,13.231318400274636,42.62857330791633,6.125415988670772,6.959294419637745,1348,100,92,6,77,9,8,92,100,3.04433084252241,5.52296938479216,1.73856492436074,1.07854580075668,8952.43512783403,1.00021535026316,335.403165535772,854.338118492006,-0.210698011087676,0.717065754277653,FP37,-16.63017,-143.57169,French Polynesia,Makemo Inside Bommie,Tuamotos,9,4/06/2012
912342375,51833.16694199947,83.75101062485571,8.651999486564947,36.48134790617955,5.487841123529033,1.3694868364361077,4.259835950868325,13.27925720439061,22.434912519553993,220.58578899990917,1.0587508823587499e-4,9.696520514901746,35.71416972394461,5.629322787304433,6.344310154764836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912342376,61795.905456657085,167.53802411933566,32.67454497670912,49.985678011724644,8.187977982763517,1.67231980142889,5.599321791630648,18.18890259951215,30.624543418055165,319.9020107215869,1.325003318950714e-4,10.876449937368976,48.813446017567315,7.271641593059538,6.712850928208233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
