SurveyID,SiteCode,SiteLatitude,SiteLongitude,Country,SiteName,Location,Depth,SurveyDate,algae,cca,coral,not_used,sand,turf,total,flat,Storage_kg,Accretion_kgyr,GPP_ghr,Calc_ghr,BranchSpace_cm3,OrgGrowth_gyr,BiomassStand_g,Rugosity
912341167,PAC39,-14.54156,-168.15939,American Samoa,Rose Atoll bommie 4,American Samoa,6,23/08/2012,0,10.576923077,4.807692308,51.923076922999996,6.730769231,21.15384615,95.19230768899999,90.38461538099999,3.1458691682739164,1.0489404020226567,0.2750725792418951,0.06607524379569565,498.35556035245565,132.843562232234,217.33837324135283,1.848
912341168,PAC39,-14.54156,-168.15939,American Samoa,Rose Atoll bommie 4,American Samoa,10,23/08/2012,0,11.111111111,16.666666669999998,50.925925930000005,5.555555556,15.74074074,100.000000007,83.333333337,36.76237288097465,2.2634714450164184,0.49420669966944897,0.15990307614274318,249.17778017622783,111.59773081627709,405.42402867876825,2.214814814814815
912341169,PAC40,-14.53308,-168.1567,American Samoa,Rose Atoll passage outlet N,American Samoa,6,23/08/2012,0,62.28070175,4.385964912,28.94736842,0,4.385964912,99.999999994,95.614035082,23.554319125953292,4.807832365951148,0.8718257470544893,0.7396055398481366,0,278.22396288424386,613.7777295501073,2.5428571428571427
912341170,PAC40,-14.53308,-168.1567,American Samoa,Rose Atoll passage outlet N,American Samoa,14,23/08/2012,0,9.90990991,0,78.37837838,0,11.711711712,100.00000000200001,100.00000000200001,1.8647865673178299,0.6427105547996045,0.11329220466012854,0.029854102037375235,0,77.81277986070326,122.14512237157116,1.6470588235294117
912341171,PAC41,-14.53066,-168.15526,American Samoa,Rose Atoll north point,American Samoa,6,23/08/2012,0,83.80952381,2.857142857,11.42857143,0,1.904761905,100.00000000200001,97.14285714500001,29.070422119830244,15.962063625935281,3.2008369011078037,4.49039132965174,0,2081.6605652165254,1394.2194416248403,2.2964285714285717
912341172,PAC41,-14.53066,-168.15526,American Samoa,Rose Atoll north point,American Samoa,14,23/08/2012,0,76,6,15,0,3,100,94,27.806824680723114,11.495525018188838,2.3020814367428146,2.9731199356021536,249.17778017622783,1331.8044399770513,1085.226209604212,2.396153846153846
912341173,PAC42,-14.28339,-170.66541,American Samoa,Pago Pago Harbour east,American Samoa,5,26/08/2012,0,51.92307692,20.192307688,22.11538462,0.961538462,4.807692308,99.99999999799999,79.80769231,27.8196079806551,2.7954304549554014,0.5262883432833712,0.24852724674803583,0,72.12162180787175,451.80814747601613,2.4606060606060605
912341174,PAC42,-14.28339,-170.66541,American Samoa,Pago Pago Harbour east,American Samoa,14,26/08/2012,0,44.76190475999999,14.285714284,23.80952381,15.23809524,1.904761904,99.99999999799999,85.714285714,12.011333670119225,1.395473404609481,0.38355554413161147,0.12568975312043718,249.17778017622783,41.41090818181026,239.29660915694,2.4476190476190474
912341175,PAC43,-14.28387,-170.67467,American Samoa,Pago Pago Harbour west,American Samoa,6,26/08/2012,0,64.94845361,12.37113402,17.525773195,0,4.12371134,98.969072165,86.597938145,36.31743546703791,4.6989772802205225,0.717181223471229,0.4153489148801182,0,111.29678218537038,624.847070835742,2.470833333333333
912341176,PAC43,-14.28387,-170.67467,American Samoa,Pago Pago Harbour west,American Samoa,13,26/08/2012,0,64.150943396,10.377358489999999,9.433962264000002,14.1509434,1.886792453,100.000000003,89.62264151299999,25.18746385659528,4.0968861481221275,0.7086740066209675,0.3849861963143966,249.17778017622783,100.61147946706906,544.6594150858679,2.508695652173913
912341177,PAC44,-13.81993,-171.76126,Samoa,Apia Habour Entrance East,Samoa,6,29/08/2012,0,15.238095238,43.809523818,22.85714286,0,14.285714286000001,96.190476202,52.380952384,63.970139963152135,7.578846948825765,2.376561929445071,1.0647778840517046,12209.711228635162,205.49368551491793,780.1307958036128,2.9043478260869566
912341178,PAC44,-13.81993,-171.76126,Samoa,Apia Habour Entrance East,Samoa,11,29/08/2012,0,34.313725491,23.52941176,31.37254902,4.901960784,5.882352941,99.999999996,76.470588236,17.61745469872738,1.8323154200437899,0.514640038974055,0.17863738276480695,0,66.54106968723511,369.82828718059045,2.272222222222222
912341179,PAC45,-13.82238,-171.76149,Samoa,Apia Habour East,Samoa,7,29/08/2012,6.315789474,12.631578948,37.894736842,31.578947369,1.052631579,7.3684210530000005,96.842105265,58.947368423,58.046052898087055,5.088466233451425,2.1867145741739433,0.4477037003827368,2491.777801762278,2842.606258574434,795.460064892261,2.6048780487804875
912341180,PAC46,-15.92787,-173.76078,Tonga,Niuatoputapu passage west,Tonga,6,1/09/2012,0,65.686274514,3.921568628,29.41176471,0,0.980392157,100.000000009,96.078431381,21.2657293342051,8.787651621765235,1.5970090391302085,1.9938878056768503,249.17778017622783,996.1627522150725,777.2372889500646,2.3899999999999997
912341181,PAC46,-15.92787,-173.76078,Tonga,Niuatoputapu passage west,Tonga,9,1/09/2012,0,7,5,85,1,2,100,95,2.204223872565756,0.4469835546435834,0.06790774094342622,0.024404782868042457,0,20.916744662710155,50.89380098815465,1.6333333333333333
912341182,PAC47,-15.93318,-173.77358,Tonga,Niuatoputapu lagoon,Tonga,3,1/09/2012,0,24.75247525,19.801980198,25.74257426,16.83168317,11.881188120000001,99.009900998,79.20792080000001,17.247347342178685,4.474208529364269,1.0936345445109075,0.7605902861523199,2740.955581938506,315.1030808400347,474.43314349992403,2.416216216216216
912341183,PAC48,-15.93205,-173.77547,Tonga,Niuatoputapu motu1,Tonga,6,1/09/2012,2,57,12,5,0,24,100,88,37.46799654143071,15.877535636893331,3.4089286443604867,4.372336449894885,529.2836749910564,3192.8091544307713,1483.309386536514,1.9649999999999999
912341184,PAC48,-15.93205,-173.77547,Tonga,Niuatoputapu motu1,Tonga,11,1/09/2012,0,57.47126437,16.09195402,17.24137931,4.597701149,3.448275862,98.850574711,82.75862069099999,21.225522295026156,11.762896173003336,2.32756076652269,3.1454755804661185,0,1663.5872275576382,1018.6277214333724,2.2285714285714286
912341185,PAC49,-15.93163,-173.77721,Tonga,Niuatoputapu motu2,Tonga,8,3/09/2012,0,24.038461542,1.923076923,33.65384615,25.96153846,14.423076926,100.000000001,98.07692307800001,9.004966934470177,1.4490266887300294,0.3046767818787862,0.13367326101360968,0,104.29584332302821,281.61236546778906,2.16
912341186,PAC49,-15.93163,-173.77721,Tonga,Niuatoputapu motu2,Tonga,9,3/09/2012,0,62.264150948,11.320754716,19.81132075,0,0.943396226,94.33962264,83.018867924,26.03038433746186,21.33836503602073,4.569313440217707,6.579973485205056,1993.4222414098226,3057.0103172223066,1690.927307454051,2.3
912341187,PAC50,-15.92843,-173.77272,Tonga,Niuatoputapu motu3,Tonga,6,3/09/2012,0,76.923076922,13.461538462,5.769230769,0,3.846153846,99.99999999900001,86.53846153700002,27.10340729259339,24.93498879102595,5.118271594939923,7.356860477835288,1993.4222414098226,3654.779640025811,1899.7899327012392,2.1789473684210527
912341188,PAC50,-15.92843,-173.77272,Tonga,Niuatoputapu motu3,Tonga,9,3/09/2012,0,55.23809524,3.809523809,28.571428566999998,10.47619048,1.904761905,100.000000001,96.190476192,14.27551610548041,15.139971371545832,3.0977526643395805,4.608040883660653,747.5333405286835,2232.4725438433175,1144.7862479470966,1.9771428571428573
912341189,PAC51,-18.03079,-174.33005,Tonga,Fanuali,Tonga,10,4/09/2012,0,8.571428572,2.857142857,72.380952385,6.666666667,9.523809524,100.000000005,97.142857148,1.800965145086789,1.1216997398192405,0.2358739228069313,0.07133706401803555,747.5333405286835,71.96228104318499,147.87925640348791,2.013333333333333
912341190,PAC51,-18.03079,-174.33005,Tonga,Fanuali,Tonga,11,4/09/2012,0,7.272727272,1.818181818,33.63636364,14.54545455,42.727272724,100.000000004,98.181818186,1.5177230567455262,0.5448524409140826,0.29329300965485205,0.03566009260888054,249.17778017622783,221.0987251615838,324.1196108038644,1.6058823529411765
912341191,PAC52,-19.96625,-174.49686,Tonga,Uonokuhahaki1,Tonga,4.5,6/09/2012,0,5.76923077,2.884615385,47.11538462,21.15384615,23.076923072,99.999999997,97.115384612,2.286007383320332,0.312598916657846,0.13424744531336388,0.026623952870293822,0,117.57385894267108,159.4672430962179,1.432
912341192,PAC52,-19.96625,-174.49686,Tonga,Uonokuhahaki1,Tonga,5,6/09/2012,0,11.111111111,11.11111111,31.111111110000003,28.88888889,16.666666665999998,98.88888888700001,87.77777777700001,11.31558084224975,0.6875621860746624,0.37206738746721557,0.10058793266566064,0,96.31193417024026,305.3628059289279,2.024
912341193,PAC53,-19.9579,-174.49818,Tonga,Uonokuhahaki2,Tonga,6,7/09/2012,0,20.19230769,7.692307692,49.038461536,12.5,10.576923077,99.999999995,92.307692303,12.952495100949402,1.330013022267785,0.3522812830539791,0.16461641453173778,0,73.72866584623091,349.87917383029526,2.4
912341194,PAC53,-19.9579,-174.49818,Tonga,Uonokuhahaki2,Tonga,8,7/09/2012,0,14.953271029,4.672897196,59.81308411,0,19.62616822,99.065420555,94.39252335900001,5.120536854799655,1.0443562574293082,0.2554779609711901,0.07509420837741755,249.17778017622783,113.14260157095882,242.689529222817,1.9923076923076923
912341195,PAC54,-19.96071,-174.48224,Tonga,Uonokuhahaki3,Tonga,6,7/09/2012,0,25.233644862,8.411214953,58.87850467,3.738317757,3.738317757,99.999999999,91.588785046,10.82869709446557,1.6035795405024782,0.25569009229886885,0.11803501512211007,249.17778017622783,48.937221348555994,201.29904601177145,2.090909090909091
912341196,PAC55,-20.50344,-174.7452,Tonga,Kelesia Reef1,Tonga,8,9/09/2012,0.952380952,45.714285714,32.380952378,19.047619050999998,0,1.904761905,100,67.619047622,36.797479439449695,8.214310058807781,2.522220837275436,1.9140459224537738,6976.9778449343785,995.4361615535158,971.2439055417776,2.76078431372549
912341197,PAC55,-20.50344,-174.7452,Tonga,Kelesia Reef1,Tonga,11,9/09/2012,0,24.299065419,29.906542056,35.514018695,2.803738318,6.542056075,99.065420563,69.158878507,34.05755604917326,4.708792939541198,1.2423533046802917,0.5447694018023141,4734.377823348328,117.31351018095732,540.5551619404955,2.881081081081081
912341198,PAC56,-20.50211,-174.74473,Tonga,Kelesia Reef2,Tonga,10,9/09/2012,0.943396226,37.73584905,23.584905664999997,22.64150943,0,15.094339626,99.99999999699999,76.415094332,29.520747358675372,11.298296942940745,3.7950030863378643,2.7922572989270114,14701.489030397443,1606.8544936227497,1036.736838466626,2.523076923076923
912341199,PAC56,-20.50211,-174.74473,Tonga,Kelesia Reef2,Tonga,16,9/09/2012,0.952380952,17.142857142,29.523809526,32.380952377,0,20,99.999999997,70.476190471,23.85114055776527,6.6721165888753236,1.9713386986286046,2.3868237082732264,1110.578832832447,1277.1892840292164,1070.6226187774303,1.9551020408163264
912341200,PAC57,-20.5037,-174.7408,Tonga,Kelesia Lagoon,Tonga,4,9/09/2012,0,61.16504855,6.796116504,15.533980585,0,13.59223301,97.087378649,90.291262145,24.79688514543149,18.757930354468506,3.7212518939696673,5.528823757533814,320.96120123091276,2849.276917243022,1716.863530759009,1.8857142857142857
912341201,PAC58,-21.11765,-175.16484,Tonga,Pangaimotu,Tonga,6,12/09/2012,2.02020202,3.0303030300000002,37.373737371000004,19.19191919,7.070707071,31.31313131,99.999999992,62.626262620999995,33.66108603788936,5.957129616894554,2.4662682557674818,0.9475456972447289,11035.605748808708,1199.7153058632011,753.2489049227388,2.48
912341202,PAC58,-21.11765,-175.16484,Tonga,Pangaimotu,Tonga,12,12/09/2012,0,7.92079208,39.603960399,21.78217822,3.96039604,24.75247525,98.019801989,58.41584159,34.608293525713485,7.569465749543255,2.4054591391635,1.137660564788615,12965.501343224525,502.3289673838617,833.4997891342656,2.627450980392157
912341203,PAC59,-21.10983,-174.98039,Tonga,Euaiki1,Tonga,12,14/09/2012,0,58.65384615,9.615384615,27.884615388,0,1.923076923,98.076923076,88.461538461,25.37096034565843,3.239882449417782,0.5954875885023931,0.3121089661655576,0,78.71755033847523,553.0459707379472,2.5545454545454547
912341204,PAC59,-21.10983,-174.98039,Tonga,Euaiki1,Tonga,16,14/09/2012,0,29.41176471,12.745098037,38.235294120000006,0,13.725490193999999,94.117647061,81.372549024,16.29098355335255,1.7741631011237957,0.4456238730660737,0.16877494217725103,0,103.36755663731503,392.08647113127415,2.142105263157895
912341205,PAC60,-21.10966,-174.97932,Tonga,Euaiki2,Tonga,4,15/09/2012,0,13.20754717,14.150943395999999,35.8490566,0,36.792452828,99.99999999399999,85.84905659799999,11.567705027432352,0.9533655851779457,0.4515627217333619,0.08670286612859816,0,184.31347921641978,415.836911592413,1.8045454545454547
912341206,PAC60,-21.10966,-174.97932,Tonga,Euaiki2,Tonga,8,15/09/2012,0,60.377358492999996,12.264150943,13.207547169000001,0,10.377358489999999,96.226415095,83.96226415199999,36.275098172799545,4.148338584693791,0.6548210723444943,0.3579067258998697,0,125.21496545953013,674.2486153134414,2.373584905660377
912341207,PAC61,-23.62046,-178.89626,Tonga,North Minerva Reef North,Minerva Reefs,1.8,17/09/2012,0,2.857142856,8.571428572,40,11.42857143,37.142857145,100.000000003,91.428571431,5.39859214286153,0.9728013555615546,0.2743726167068826,0.10174984273049097,0,248.70383082871678,336.6307000183477,1.5542857142857143
912341208,PAC61,-23.62046,-178.89626,Tonga,North Minerva Reef North,Minerva Reefs,2,17/09/2012,0,2.884615385,2.884615385,50.96153846,7.692307692,35.576923081000004,100.000000003,97.115384618,1.271830588906841,0.13710030473841925,0.16972909655743743,0.008036577360803241,0,149.90742413087168,244.29024474314232,1.4827586206896552
912341209,PAC62,-23.62182,-178.92987,Tonga,North Minerva Reef Pass,Minerva Reefs,3,17/09/2012,0,0.952380952,6.666666666999999,75.23809524,0,17.14285714,99.99999999900001,93.33333333200001,2.811869098661376,0.39784325636718254,0.09697175801682907,0.02367711740901752,0,80.58942583401878,126.35485652738149,1.3909090909090909
912341210,PAC62,-23.62182,-178.92987,Tonga,North Minerva Reef Pass,Minerva Reefs,7,17/09/2012,0,0.952380952,6.666666667,83.80952381,4.761904762,3.80952381,100.000000001,93.333333334,1.7298590898369648,0.08403718016681072,0.05412923276006173,0.007477922589313563,0,15.088460473156406,40.71504079052372,1.577777777777778
912341211,PAC63,-23.64301,-178.93475,Tonga,North Minerva Reef SW,Minerva Reefs,6,18/09/2012,0,3.773584906,16.037735849,68.86792452600001,6.603773585,4.716981132,99.999999998,83.962264149,57.10845543069266,2.356540549353447,0.24597377132536447,0.14301357401630202,0,31.011069642130785,317.86634469021527,2.211764705882353
912341212,PAC63,-23.64301,-178.93475,Tonga,North Minerva Reef SW,Minerva Reefs,9,18/09/2012,0,1.886792452,14.150943394999999,59.433962259000005,9.433962264,15.094339623,99.999999993,85.849056598,17.247808279007923,2.233236626788498,0.34189497164553867,0.18707601589620773,747.5333405286835,166.71515703755853,299.94138802343525,2.0181818181818185
912341213,PAC64,-23.64528,-178.92802,Tonga,North Minerva Reef SW bommie,Minerva Reefs,7,18/09/2012,0,0.943396226,12.26415094,62.264150943,16.03773585,8.490566038,99.999999997,87.735849057,17.957491479435536,1.5604481436025368,0.17520602493409906,0.08984258257523214,0,48.237068859743204,268.7318355880709,2.3
912341214,PAC64,-23.64528,-178.92802,Tonga,North Minerva Reef SW bommie,Minerva Reefs,9,18/09/2012,0,1.98019802,11.881188118,49.5049505,10.89108911,25.74257426,100.000000008,88.11881189,14.375892343718217,1.5092902634291268,0.2782590021823801,0.134120010423938,0,199.31514586034578,345.0501683299683,1.7846153846153847
912341215,PAC65,-23.63376,-178.93247,Tonga,North Minerva Reef W,Minerva Reefs,5,18/09/2012,0,5.76923077,25.961538459,43.269230772,0.961538462,23.076923078,99.038461541,73.07692308200001,117.53077410226948,5.045289104796679,0.517364628432969,0.29985468538149845,0,122.89118063971068,752.7255998001144,2.1277777777777778
912341216,PAC65,-23.63376,-178.93247,Tonga,North Minerva Reef W,Minerva Reefs,6,18/09/2012,0,1.030927835,7.216494845,49.484536085,17.5257732,24.742268045,100.00000001000001,92.78350516500001,5.278518736630503,0.6229650554819615,0.20506936095329353,0.03599165998562743,0,105.66758207442861,320.5681143723025,1.968421052631579
912341217,PAC66,-23.62661,-178.93747,Tonga,North Minerva Reef outside pass,Minerva Reefs,16,19/09/2012,0,25.000000003,50.925925924,17.592592596000003,0,6.481481481,100.000000004,49.07407408,83.85795937491619,8.195510209557698,1.1409041642555002,0.6734638400873807,3349.0504673881587,238.54479530565322,958.1180651387389,2.744
912341218,PAC67,-23.93938,-179.12593,Tonga,South Minerva Reef west bommie,Minerva Reefs,6,19/09/2012,0,27.450980397,17.647058820999998,36.2745098,5.882352941,12.745098039,99.99999999799999,82.35294117699999,16.193350166006702,1.4293252518144237,0.37328973314583086,0.1096019053178175,0,73.89182747711459,361.28315516282623,2.1466666666666665
912341219,PAC67,-23.93938,-179.12593,Tonga,South Minerva Reef west bommie,Minerva Reefs,15,19/09/2012,0,17.647058824,11.764705882,42.156862747,0.980392157,27.450980387,99.999999997,88.235294115,9.631123136029629,1.3210072270612427,0.24385662177112505,0.07544685300760143,502.48394738279455,177.86412561653984,357.39951047065927,1.718918918918919
912341220,PAC68,-23.94246,-179.11598,Tonga,South Minerva Reef bommie,Minerva Reefs,5,20/09/2012,1.834862385,38.53211009,11.926605505,29.35779817,0.917431193,17.431192665,100.000000008,88.073394503,12.986709401792732,1.823429081584174,0.3818462079887851,0.15871973795789415,608.0948854496526,140.8769395722676,412.41361792419843,2.0149999999999997
912341221,PAC68,-23.94246,-179.11598,Tonga,South Minerva Reef bommie,Minerva Reefs,14,20/09/2012,0,29.80769231,22.115384618,29.80769231,10.57692308,7.692307693,100.000000011,77.88461539299999,37.23473598169459,3.35582151441422,0.3869766748233444,0.22516192768296903,249.17778017622783,73.48960138225512,467.8631826688654,2.278787878787879
912341222,PAC69,-23.93732,-179.13583,Tonga,South Minerva Reef pass,Minerva Reefs,7,20/09/2012,2.702702703,25.225225228,11.711711712,46.846846843,0,13.51351351,99.999999996,88.288288284,11.866618132846918,1.610471715819779,0.9873263951958607,0.17338807000724193,996.7111207049113,999.4991056050171,457.3257415562908,2.1677419354838707
912341223,PAC69,-23.93732,-179.13583,Tonga,South Minerva Reef pass,Minerva Reefs,8,20/09/2012,1.960784314,6.8627450979999995,9.803921569,57.843137254,0.980392157,22.549019604,99.999999996,90.196078427,4.281977797991361,0.64107066370395,0.43997976847756526,0.04359968891516986,249.17778017622783,888.9258818083312,271.97155916340853,1.6714285714285715
912341789,BRA1,-17.959116,-38.655646,Brazil,PAB04,Abrolhos (Brazil),9,26/02/2012,4,17,16,5,2,55,99,83,15.49687654304431,1.7852126048399837,2.4048691796038884,0.10632169935662299,0,1105.5175346830542,888.9484405695775,1.7714285714285716
912341790,BRA1,-17.959116,-38.655646,Brazil,PAB04,Abrolhos (Brazil),10.5,26/02/2012,1,25,18,13,0,43,100,82,25.599534231498076,2.3082925677749406,0.6592483324355337,0.15793455038282728,0,651.3422185025879,617.7089947350265,1.8745098039215686
912341791,BRA10,-17.699417,-38.94211,Brazil,PA1,Abrolhos (Brazil),3,3/03/2012,8,28,0,48,0,16,100,100,7.3037473886615,1.0054189446664246,1.6724004554727037,0.09877394218067764,0,2953.012017460938,463.80764190426936,1.6484848484848484
912341792,BRA10,-17.699417,-38.94211,Brazil,PA1,Abrolhos (Brazil),4,3/03/2012,21,13,6,38,2,20,100,94,5.823959598931451,2.765036302105014,8.630579128275324,0.5231556151935064,0,6245.248597870946,1630.3930495689374,1.5435897435897437
912341793,BRA2,-17.99809,-38.671337,Brazil,PAB03,Abrolhos (Brazil),7,27/02/2012,1,19,16,10,0,54,100,84,16.263569365872634,1.7153138854036631,0.6576918004632325,0.1136593760286026,0,695.829689960527,623.2696137318804,1.7821428571428573
912341794,BRA2,-17.99809,-38.671337,Brazil,PAB03,Abrolhos (Brazil),8.5,27/02/2012,3,34,14,7,0,42,100,86,20.294761936294297,2.1076479762317137,1.0416919789448065,0.13593888070930285,0,1214.0469812804297,609.7655381397137,1.8192307692307694
912341795,BRA3,-17.96548,-38.69404,Brazil,Lighthouse Santa Barbara,Abrolhos (Brazil),6,28/02/2012,48,4,8,6,11,23,100,92,16.80739571006663,1.4735057418042155,14.883060777676222,0.08683361447131481,0,15164.008343101365,2691.90689403362,1.6357142857142857
912341796,BRA3,-17.96548,-38.69404,Brazil,Lighthouse Santa Barbara,Abrolhos (Brazil),4,28/02/2012,63,1,4,5,10,16,99,95,4.162339574467056,0.48785372789916104,18.326976702625657,0.027461539094426286,0,19806.984648412596,3138.65241036164,1.5642857142857143
912341797,BRA4,-17.98364,-38.667727,Brazil,PAB2,Abrolhos (Brazil),10,28/02/2012,0,17,16,24,0,43,100,84,59.885902829881424,2.97607245234231,0.4442165377565921,0.1766436496419354,0,214.2076985834627,590.1167640503068,1.708695652173913
912341798,BRA4,-17.98364,-38.667727,Brazil,PAB2,Abrolhos (Brazil),7,28/02/2012,1,21,17,14,2,44,99,82,35.59000104223396,3.2286850823681292,0.5888370959216103,0.19532949066873181,0,660.735632975609,626.9452771365804,1.8423076923076924
912341799,BRA5,-17.96062,-38.69363,Brazil,Juarita Isla,Abrolhos (Brazil),5,29/02/2012,0,4,15,2,0,79,100,85,66.93033070287578,3.233822412975401,0.6282583093998888,0.192464849798682,0,368.4015992739431,891.8196145378025,1.7311475409836068
912341800,BRA5,-17.96062,-38.69363,Brazil,Juarita Isla,Abrolhos (Brazil),9,29/02/2012,3,1,10,15,7,64,100,90,14.256071483620765,1.1808315871653994,0.7521587384754331,0.07025740326296183,0,1587.6804091909764,594.4635955075967,1.5636363636363637
912341801,BRA6,-17.96253,-38.6964,Brazil,Isla Santa Barbara,Abrolhos (Brazil),4.5,29/02/2012,18,8,16,0,2,55,99,83,19.658711025244216,2.001150186754773,7.75501276256427,0.11614023388376445,0,5358.71703147977,1776.86214936482,1.703125
912341802,BRA6,-17.96253,-38.6964,Brazil,Isla Santa Barbara,Abrolhos (Brazil),3.5,29/02/2012,31,4,15,4,0,46,100,85,11.218331758350066,1.466425557275204,11.225818305676654,0.08563952786785839,0,9137.040181806544,2248.174920243912,1.7365079365079363
912341803,BRA7,-17.47842,-39.028083,Brazil,TIM2,Abrolhos (Brazil),10,1/03/2012,1,9,25,22,5,38,100,75,54.3754787650637,4.162735633713824,0.6020332777185771,0.24553181487113246,0,631.8162594710051,681.5147415294351,1.8851063829787233
912341804,BRA7,-17.47842,-39.028083,Brazil,TIM2,Abrolhos (Brazil),6,1/03/2012,0,3,7,74,4,12,100,93,3.122414313747439,0.6593092947477472,0.08452856596711017,0.03623973613258085,0,65.37685730017462,118.48516693013906,1.4555555555555555
912341805,BRA7,-17.47842,-39.028083,Brazil,TIM2,Abrolhos (Brazil),8,1/03/2012,1,24,10,43,4,18,100,90,26.103427953968467,2.542489648768725,0.44941021632625894,0.18579294676110836,0,545.7124650340496,412.6415342719527,1.8742857142857143
912341807,BRA8,-17.66486,-38.99882,Brazil,Near ARENG,Abrolhos (Brazil),5,2/03/2012,0,3,0,83,0,13,99,99,0.46619664182945747,0.16459296819888555,0.0444931268641122,0.0063115940403512694,0,66.24416958429919,61.07256118578559,1.1866666666666668
912341808,BRA8,-17.66486,-38.99882,Brazil,Near ARENG,Abrolhos (Brazil),9,2/03/2012,2,6,20,29,7,36,100,80,78.25256440922342,4.324827817892237,0.7930878189597018,0.29367430079076606,0,1052.9704326697372,764.760286072498,1.9951219512195124
912341809,BRA9,-17.666638,-38.997194,Brazil,ARENG,Abrolhos (Brazil),5,2/03/2012,5,14,1,51,0,28,99,98,4.883934065230406,2.320858350828827,2.7516574170613626,2.049505340746106,0,2011.1575442560552,918.314780045453,1.5454545454545454
912341810,BRA9,-17.666638,-38.997194,Brazil,ARENG,Abrolhos (Brazil),6,2/03/2012,2,13,3,62,1,19,100,97,13.930584474716497,1.390131966580377,0.4149876810066329,0.07777124791872458,0,968.6307192213866,257.83289548924904,1.5724137931034483
912341811,EI5,-26.47167,-105.36776,Chile,South West Point,Easter Island (Rapa Nui),17,25/03/2012,0,4,32,14,0,33,83,51,17.218547662553075,3.397292655426993,1.6201950270051526,0.6365632664960977,14203.133470044986,183.84432125652535,600.9149087803588,2.9904761904761905
912341812,EI1,-26.47427,-105.36414,Chile,South Bay East,Easter Island (Rapa Nui),6,25/03/2012,1,40,20,14,0,24,99,79,22.292906511909607,2.6068400325304184,0.7753745844047641,0.2766750168030458,2491.777801762278,465.41424129776516,648.9199771152277,2.466666666666667
912341813,EI1,-26.47427,-105.36414,Chile,South Bay East,Easter Island (Rapa Nui),13,25/03/2012,0,16,47,12,0,15,90,43,30.732070311657814,6.0281536600885435,2.735289313165851,1.1582857244224467,25487.916999029923,188.48932257260228,782.5253855568361,3.5
912341814,EI3,-26.47216,-105.36455,Chile,South Bay West,Easter Island (Rapa Nui),13,25/03/2012,21,31,16,22,0,10,100,84,17.08057984340875,2.741770273455361,5.0432055449900695,0.30372271862002026,3986.8444828196452,4959.983822512305,1383.7395347449392,2.4851063829787234
912341815,EI3,-26.47216,-105.36455,Chile,South Bay West,Easter Island (Rapa Nui),5,25/03/2012,1,43,3,25,1,27,100,97,9.991588056005291,1.2441153215362712,0.3955854304931592,0.11819744324867694,498.35556035245565,447.2910214507374,417.43545653468806,2.055555555555556
912341816,EI7,-26.46919,-105.36143,Chile,North Bay,Easter Island (Rapa Nui),18,26/03/2012,0,25,55,0,3,2,85,30,38.74717996688695,7.948073923756739,3.38224563506355,1.4731210577116851,32143.933642733387,180.86400010448546,852.0987584316478,4.108
912341817,HAWAII1,21.28665,-157.86125,United States,Ala Moana,Hawaii (O'ahu),9,3/05/2012,0,4,56,2,0,38,100,44,38.11045229066649,2.9780430602819785,1.0945860540197903,0.2865928223214174,1744.2444612335948,209.01774751309318,760.7628461610745,2.1476923076923073
912341818,HAWAII1,21.28665,-157.86125,United States,Ala Moana,Hawaii (O'ahu),10,3/05/2012,0,5,40,2,1,51,99,59,40.13439952496985,3.796805896134687,1.0473087072795373,0.3168757857839488,1744.2444612335948,269.80427371814096,865.0008904071839,2.1516129032258062
912341819,HAWAII2,21.2735,-157.83919,United States,Fort Derussy,Hawaii (O'ahu),4,3/05/2012,1,6,11,4,0,78,100,89,5.453431825873115,1.0588775201501626,0.7436923873560969,0.08873380710620425,996.7111207049113,768.3175845192269,665.3101103689337,1.7258064516129032
912341820,HAWAII3,21.26188,-157.82866,United States,Natatorium,Hawaii (O'ahu),6,3/05/2012,1,3,1,1,28,66,100,99,0.39312320754917074,0.2559090480289152,0.4285772187974059,0.01809394790307424,249.17778017622783,702.034960660128,449.57245264790623,1.4916666666666667
912341821,HAWAII3,21.26188,-157.82866,United States,Natatorium,Hawaii (O'ahu),5,3/05/2012,6,3,5,9,12,65,100,95,1.5608916760002318,0.7743074440046905,1.3225367975404458,0.05750416116474259,747.5333405286835,2485.3984790110812,598.8644274628415,1.52
912341822,HAWAII4,21.28786,-157.86465,United States,Kewalo Pipe,Hawaii (O'ahu),11,3/05/2012,0,6,9,0,0,83,98,89,13.928777268144247,1.459641897411229,0.5631358616363955,0.09555530576229136,498.35556035245565,372.5258136144072,737.0049220349085,1.737704918032787
912341823,HAWAII6,21.65314,-158.06386,United States,Pupukea2,Hawaii (O'ahu),11,4/05/2012,3,15,15,15,7,45,100,85,8.651993288196149,1.7388905852997492,1.473894816213923,0.16045762600975721,498.35556035245565,968.8358926134601,604.5044759521644,1.693877551020408
912341824,HAWAII5,21.65421,-158.06438,United States,Pupukea1,Hawaii (O'ahu),16,4/05/2012,30,18,5,11,17,19,100,95,2.1712843836419746,0.8686541915131687,8.743704526817185,0.09482039801728531,0,9055.206202778236,1659.5337078401176,1.5348837209302326
